samples,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.0,1.0252993868725107,0.03965345413794648,0.07658328784217588,0.07451505770221789,-0.0974159352315444,-0.0663142445290528,0.03641849299934688,0.03633015299684015,0.03641937116214481,0.27242925631329085,0.04036805514261896,0.08029661646541444,0.06745811162299682,0.04606031710039203,-0.022292902078474893,0.05366722825226572,-0.05464699498714654,-0.01674560427370105,-0.03432038560107203,0.005789375916388128
1.0,1.1636710768626373,-0.13203558799552298,0.04852592342721896,-0.11403623286453735,-0.03337062225577281,0.07700043514927638,0.004545283739720249,-0.07620806408622022,-0.050579610342561414,0.048054817675082205,-0.05164471980395651,0.015305933653949019,0.003222415702713442,-0.04607510244155846,0.1515997404046755,0.04482484394042121,-0.14319920558952595,0.013184311035495333,-0.04679536969351994,0.06027613915438725
1.0,0.9439603211623268,-0.008113091581045768,0.03570799293800241,0.0612181368645169,-0.0848737728862988,-0.02365280921784152,-0.033583705021466695,-0.04619735307002747,0.12483646651773081,0.0286365314077022,-0.08915795943996195,0.064902640695552,0.1500591037644688,0.07300631870752515,-0.10743568060572567,-0.03424051966053071,0.08958414647507026,-0.05003978779777002,0.03138277272645338,0.05477489921179064
1.0,0.9344561177858693,-0.00420907829238426,-0.22919221158013245,-0.07243514477511692,-0.01785926525618542,-0.08823159494178728,0.11542891026956335,-0.10112626664114366,-0.03111584405671907,0.00924475487752391,0.10191341162416893,-0.10153078639480853,0.08224809767791606,0.0007235866839245728,-0.06940314229492668,0.0326756500261422,0.014075646060093044,-0.04244174240215967,0.0049357527637402055,-0.027245785722433004
1.0,1.0080268884609451,0.04681970899854546,0.11214832457722762,-0.08752677330782739,0.15082823637166717,-0.13803345205138867,-0.010732826998270547,0.04160030861939701,0.019869125513371506,-0.04403150531067489,-0.014716465454343375,-0.03486043040285669,-0.04167438162276135,0.06007594041138778,0.025244807111449566,-0.04899610735580346,0.0636113172273425,0.02172935750672275,0.05747803164006939,0.0445214823754819
1.0,0.9413812006207186,-0.03961078122154112,0.052841637572000055,0.04315969537226359,-0.0014779658829656955,0.008296298835651309,0.09034455118959989,-0.04183041406017592,0.038685626819473504,-0.014297179564210113,-0.01539238549388145,0.07769525630509497,0.058365749767167775,0.057523818017665145,0.09231129172341512,0.001485195884949225,0.048221357045298396,-0.02193917275639887,0.022922022607708606,-0.00920250362677193
1.0,1.0068586504594084,0.042083956855725614,-0.05785693936214785,0.1479541231505635,-0.07113617124499733,-0.08585610017416925,0.08189080520177738,0.055979005931360244,0.04413193549104863,0.04443073705288869,-0.000865977612770461,-0.06344546505269051,0.005360191714363416,-0.047882563817010275,0.06895137759685104,-0.010398527168369939,-0.05837146657024708,-0.022725410801017764,0.029198663148351685,-0.03986134540090447
1.0,0.9418602382665091,0.017231287973437155,0.017321752359499447,-0.035846295698116704,-0.03330743801013374,0.016408408427949817,-0.10239502576028141,-0.0995227179136075,-0.05080167807518858,-0.015092992840040098,0.02198448479565504,0.10432343856707593,0.060645693551604714,-0.011309361911014712,-0.0013446489560444486,-0.07088953120740356,-0.0013090764001247644,-0.020411248102850856,0.02281964824298231,-0.05849406097931937
1.0,1.0367233442005528,0.10838100791726205,-0.0076905038496699624,0.02840530827782874,0.04880054965340801,-0.028370571642134135,0.015845731350106876,0.0008904171984225928,0.00690674316437244,-0.05466004600877477,0.0017331310426562342,0.03521379687589706,0.10261134855473857,0.0678306906119271,0.15225299168383366,-0.05425966652451105,0.061682383759415836,0.012964237553393142,0.15484245035404084,-0.05715531987960867
1.0,0.9406226991083514,-0.042383460418681206,-0.15018210691925785,-0.037176494107334646,-0.053678785280481214,0.01063444662656481,0.02416579679830549,0.1326653123074009,0.06720511409827021,-0.04079324870101942,-0.06352751064279073,0.03478393819679185,-0.0933545853431959,0.1295036912799159,0.08339901073655023,-0.03317572851708572,-0.12113690426049825,0.09573323366334945,-0.008099190129418388,0.08752683080597579
1.0,0.8872569390355112,-0.04238221432044554,0.00037078556292333045,0.003322029643521954,-0.031824434686089385,0.04404214108244987,-0.07549216453497261,-0.01006774993604051,0.008506185693060317,0.03637631880686425,0.05031877058898921,-0.0795242049546381,-0.10847825332415355,0.09034539449293125,0.023498149135407684,-0.052925990562597176,0.10968300805428856,0.008179431831975432,0.08338890358857318,0.004774277606050589
1.0,1.145716883200016,0.1241213412985297,-0.017604423766188735,0.06870044078236873,0.045634971036636524,0.09677686552770302,-0.06823039223021822,0.04851116396078279,0.07484191320252354,-0.124361661719033,-0.08366901182026779,-0.14419549013079783,-0.019049939953374825,0.05073789948612171,0.10623268593005328,0.0052392921685351255,0.11516050962192892,-0.09758790998291923,-0.12044732738221128,-0.003927815456910764
1.0,1.027157528336444,-0.002311867808651919,-0.14619023286487534,-0.0063017384279105745,-0.09223992296580102,0.04735300004521996,0.02592241057861762,-0.06645953704122362,-0.0363358781876203,-0.07489770640521633,-0.0044320814720511074,0.06753876118246803,-0.0697013571756068,0.03564147091561181,-0.03749487577269813,-0.05606457563112876,-0.007568189331670494,-0.07320268663540497,-0.03914891782102139,-0.08470275808830255
1.0,1.138927046465282,0.002493509672793355,-0.04947806516707589,0.015130664591786046,-0.00794279256538451,-0.015624910226601747,0.043428143837967025,0.05356388385755424,-0.03751209589026496,-0.04071649826907605,-0.01944909202327961,-0.16277040653413677,-0.10714018748738441,0.09665260635394178,0.11631678250496875,-0.017609507233015638,0.04076873383170542,0.022008709492309528,0.21770974981238184,0.07916590119217176
1.0,0.99095486036309,-0.06756691252465424,-0.11359290866663058,0.01438705166465839,-0.053482074094603003,-0.10056852426242381,-0.045719607097923526,-0.07647699275345114,0.119298929098197,0.0623413450702616,-0.000563750873894819,0.10464785363864233,0.005470765498655793,-0.06090198992880549,0.10770113636258777,0.03810669463389607,-0.07334437894839055,-0.013458976999500265,-0.06191556046990826,-0.09777870667878157
1.0,1.065490642444235,0.1350161454586865,-0.0988936615395132,0.03980793648633172,-0.046007377275468095,-0.034444966214811606,-0.04188857609630143,-0.061093373212318246,0.003430997215399785,-0.05875704621419959,0.019124185552711268,-0.0035523707865476708,-0.01689617842905193,-0.06417444197881099,-0.040783891903885594,0.05341422582302108,0.03542019401820938,-0.06912359425815309,0.007023854675989893,0.0531310930232445
1.0,0.8819552205170443,0.03842136766586791,-0.046854575332592845,0.04034741878982385,-0.05397057253939383,-0.12762443726221023,-0.11508462944960696,0.0034001191857256645,0.01836515421939946,-0.06394484179510601,0.04515530580160719,-0.11748721031078763,-0.00467254737229592,-0.08563177669787957,-0.04609177320491522,0.0033515921907068653,-0.06084041252158207,-0.02719218330677928,0.07115564692547915,-0.04079241529512034
1.0,1.059092355942537,-0.07988233776813272,0.037462812690486055,0.10193429472129391,-0.1747716586722441,-0.05634900390385603,0.040805161436310564,-0.01435747693596405,0.026243976387025615,-0.04270820212629798,0.006122822590358949,-0.01100804288221138,0.08257466147476568,0.017990270357348778,0.023872113170000594,-0.02912409957597386,-0.03447896675904274,-0.03058648278650182,0.027891978472925523,-0.029768098116230598
1.0,1.0204901766328816,0.1467529978402166,0.061597818505566976,-0.023053345042227096,0.08493865100178151,-0.02885528634987689,-0.14411716797269405,-0.07128246664710268,-0.13228496535463907,-0.02485575682441186,0.0013023760823397193,0.11854201917440021,0.02311725629441484,-0.015492746968230641,0.05864783108088147,-0.1563508771120488,0.016660465178483883,0.0545084005978157,-0.10455183609600852,0.0808756239961151
1.0,1.0239353105146585,-0.02936529000640717,0.0447444348535632,0.16056223177453494,0.012859886222086418,0.01755184598030683,-0.0324817207076859,-0.060093071660175995,0.058713608654050516,-0.06053426785642838,0.0050604971641837505,-0.03377548196918663,0.03386898828368247,0.023593473727338103,0.07336515303366732,-0.03606360541465346,-0.019083039681822355,-0.06920904606090122,-0.03141627770352967,0.026679173717704265
1.0,1.053527178411095,-0.06520693541010898,0.061490424306667936,0.09585807227941923,0.02923426236486829,0.13270950459623249,-0.05471515898950441,-0.08801037809472334,-0.12577451498340392,0.10578630776095609,0.046270639298354024,-0.003930429773080541,0.019796771419022745,-0.0795840937495869,0.17294078098874807,0.009137317404762422,0.007735380109162933,0.05131945013176319,0.03401248895743614,0.015830991176710742
1.0,0.9441050152199877,0.03333784724457436,0.13307922838166938,0.09513556381805024,0.1126553067392438,-0.0361484071453359,-0.0699756279099737,-0.008894478418703163,0.003940346336036153,0.07737102426276132,-0.1196753216589728,0.108155540305665,-0.011172845656623966,-0.030185049931998963,-0.07156658670150388,-0.11701603745680872,0.058206950199276006,0.005184363178173318,-0.09121400996723994,-0.091575898189693
1.0,0.9762564362113265,0.11801764384784445,-0.018355880488658466,-0.10628825752425855,-0.01737665870447314,-0.019284468555797997,-0.19069868333154086,-0.003839226829836344,-0.01632953723206858,0.049229224166480345,0.13074093928520517,0.07966017718408425,-0.019013301647569182,-0.07824319736298417,0.1819640167310856,0.004187375626289275,0.0009849496768771196,-0.0017059012692199485,0.01400670775886655,-0.010207822620630325
1.0,0.9594359704825901,-0.0386687665703577,-0.0023160059475767834,-0.03842593407334328,-0.050405808687125485,0.007525753572416852,-0.01802961194863634,0.10634836410838407,-0.18745187282355014,0.07718118967059535,0.0881115289551218,-0.14661082933817543,-0.02423167216027176,-0.026264835515542782,-0.09952610639343411,-0.054999945431556625,-0.07852957113508707,0.12390423130176022,0.06616245368043022,0.08991252303226742
1.0,1.0510299210277865,-0.07983601637383851,-0.03708918371562016,0.034604007078445215,-0.08641748611441516,0.050416602495025865,-0.016993571872897417,-0.026503833474813807,0.05027246146688612,0.03141416001841702,-0.025524162362957917,0.08197699655905265,-0.07644272098379815,0.043553224444454086,0.0419385921439716,-0.021888238633107265,0.023061087159626476,-0.08846708938966015,0.0653385771280792,-0.013074555453471779
1.0,0.9630379007508673,0.07417615371165148,-0.04980461998687442,-0.09959325336974686,-0.11007030443915633,0.04285137460630315,-0.0905400277980422,0.12408268656678448,-0.14721464022662734,0.11995758020049892,0.014921188200778136,-0.006838649723320764,-0.03853159814805891,0.02822318530747985,-0.002661175329254809,0.07801522424697628,0.00807711449679227,0.010627939475397655,-0.025711266097865944,-0.004026663669206431
1.0,1.021764871804479,-0.1209271667418398,-0.09533110542677976,0.05255670810959374,0.012082010997067816,-0.013009586476030486,0.0013034759074478425,0.024577738087762216,-0.03816677301578325,-0.0550344549161509,0.01384835079427799,-0.06918140255799071,0.028867829200379808,-0.120390841209361,0.07277229300493257,0.03341768845859528,0.01810403613187316,0.06948674585587536,0.11776682735723859,0.07172679516069591
1.0,0.8698305347713821,-0.0904797550228928,-0.04418134532999482,0.001844915853235927,0.03660402037161027,-0.05131783716849982,0.013206404566201287,-0.053413639385961345,-0.04324083853119058,-0.09946596004126848,-0.06528244889418892,-0.09557853506567736,-0.06900465947588472,0.07450372593229804,-0.067132639234404,0.1861375208720365,0.034882843299358986,0.013069887647288083,-0.06069506070503679,0.049519386466203096
1.0,0.9592962589559787,0.008627396730704881,0.18102531374206962,-0.00679246064953997,0.0812658962453421,-0.04972208185770296,-0.0024740598893882694,0.12521451375873177,-0.04433326581423083,0.12815946659114077,0.050045619295847034,-0.03977240714269708,0.044717980076101144,0.06876998464042111,0.04396860408931305,-0.11103165474212888,-0.05141636278785995,-0.017502210566851067,-0.0052632382463610825,0.04388814490713627
1.0,1.012565358278354,-0.09442310512631141,0.02688404786388692,0.04317493209860334,0.03958316217754932,0.076422738001539,0.058967201046322616,0.03246893478082037,-0.004961465037918793,-0.11744767393750954,0.03037859560699396,0.014685737196198617,0.0192035237407606,-0.09027975758328079,-0.07644224105687512,0.07446915242176576,-0.0027969717522917997,0.048189376449554386,0.002002411579403904,0.0021040768019372894
1.0,1.0663466841883151,-0.0364898726718074,0.006796765318788892,-0.032687799141830474,-0.030723522881736277,-0.021861770505851943,0.015707229625274224,-0.03385263968619575,0.08879536719095822,-0.06325828898984143,-0.013213820679797648,-0.031093681320400596,0.10231678742534885,0.013898521534594074,0.07296242709885818,-0.105044981363646,0.018883305391382336,0.06290639683377158,0.005818356679973359,0.07534083984298959
1.0,0.9634221829104548,0.09965591320031257,0.16255664524682018,-0.02565656065628479,-0.031501785391819075,0.1027698019441191,0.11169261756195721,-0.03697178708114584,-0.02971169477336724,-0.019925180775926365,-0.09506700733220565,-0.06495850209091979,-0.07100347454362466,-0.05429148648636489,-0.0024525919075884667,0.016561482563036696,0.10963694127019176,-0.07059429122313898,0.06960210428365994,-0.015131296285012917
1.0,0.9965023875482122,0.047716943898786765,-0.07938843548341706,0.027040452471856866,0.011769948517092703,0.034821562818404886,0.02044731090137362,0.17361593787792723,-0.045095026749790754,-0.037547154767119326,-0.04406268918671059,-0.039278163775218394,-0.04507007599594519,0.08407616520890554,0.10044481864579236,-0.04035785746473439,-0.05885642701004152,0.03333411366776556,-0.03904806593385541,0.044755038036365
1.0,1.0143488244102814,-0.10717929422581449,0.109425142178194,0.12698772808273612,-0.043330703847593376,-0.027414640210733702,0.020213735628812242,0.02364966642137105,0.04656611209185212,0.14214292609336618,-0.012512058447320102,-0.05644813950156762,-0.0975325979550066,-0.0516845587815885,-0.0023424307159244737,0.12689440345250705,-0.03660064595672547,0.015824197815171227,-0.001161274117976491,0.08403209423716193
1.0,1.178681105393541,-0.03753809092521401,-0.03460859487847983,0.07383332368252339,0.048217009634816115,0.13058192728948237,0.041289957956994416,-0.025405787382222246,0.0417656036123124,0.07839718201559799,0.05801685141673859,0.0358696907315806,0.07542529063285464,0.08268168412156632,0.0977333995240592,0.04587071605373993,-0.011817032785092581,0.010374224256987936,0.08531306717804323,-0.05776607527482569
1.0,1.026069139674651,-0.02781325415005395,0.002032565922121604,0.09040019814701933,0.013512744687530295,0.0032835598096108494,-0.09615634987250707,0.05276809570224907,0.04564262416335002,0.15296520842831193,-0.02176320770368932,0.015496268279042495,0.01763408938691562,0.11154279111257127,-0.006738411716759609,0.019729801296922388,0.04298477442801989,0.013195257641513641,-0.03156762361982999,0.013724235013884215
1.0,1.0759172290823025,-0.07258559292052999,0.009402375828142157,-0.04950601758933413,0.08450255751468798,-0.10770557893871552,-0.03952174283590519,0.026672907480221546,0.1106992657182089,-0.004649245546949556,-0.03925853502363221,0.13301789202784542,-0.10239004482367083,-0.15547906024394337,0.031113720145278075,-0.035500594656308365,-0.07221206501633687,0.0500883647382584,0.017239313796573518,-0.03988638249163631
1.0,0.9094688077716846,0.06169204931227881,0.04597616620700503,-0.007012792580843495,0.13057695422952603,-0.07566641947136446,-0.10787091932316498,-0.04892528881707235,-0.003223418129225336,0.017206697474627563,-0.017057965237692117,0.024894075822857808,-0.08849720137673701,0.10208957419773128,-0.00580896553238512,0.0790047459107428,0.024234341650818295,0.032297329859242586,0.040288630755040716,0.031657775878350766
1.0,1.0454473621925273,0.09398527672878992,0.013896145174262181,0.05013413648775802,-0.0063452717944980945,0.10183166487478104,-0.04782815835284892,0.12734571926242744,-0.002839595921916991,-0.10117107770605469,0.009058350048335417,-0.04815762453388261,0.05944247540506526,-0.04614748413296698,-0.031549933127926574,-0.13361070641797707,-0.03198288655145496,-0.17139415086372178,-0.11199884272272742,0.05376943598732695
1.0,1.0555644620839468,0.03008439270452431,-0.06837553880522801,-0.0033737023467600388,-0.0002547379820430536,-0.08190875268150942,0.10630631340038917,0.06203888252234194,-0.015624526571423842,0.0019011159070922423,0.014734889658240834,-0.14437245708478394,-0.01747808033362553,-0.04822356864216515,-0.07082523011688316,-0.019876792329318334,0.127115633358299,0.045314433287689256,-0.040388453694669736,0.0404877167487594
1.0,1.0989493718500225,0.06538147473011108,0.004216503893521745,-0.04574533825145854,0.049371843983871094,0.027823618432952148,0.06329971963538306,0.04491342881877976,0.07421458422150559,-0.0378468447624294,0.09315382773049474,0.013972402043777693,0.14674310357644374,-0.04873293796822942,0.12275117771125368,0.013994405705638069,-0.046062208774277934,-0.03421589545799192,-0.022651975395906066,0.029993061704920474
1.0,1.036970051903488,-0.04056671631517182,-0.0017221297340774377,0.15148138977093858,0.12215574903707184,0.030852742561870723,0.0026872517121409338,0.00848749650773006,0.04338227188975009,-0.07232235585989766,-0.018199269493036057,-0.1179867113618719,0.028229337720066142,0.04576366377202081,-0.03416644240694254,0.11129767138202473,-0.08667472124545797,-0.10354694079956019,0.01587114029534088,0.0740410310345978
1.0,1.1190716689657667,-0.03244801740544177,0.07627425320552259,-0.002722959991706541,-0.012206593440607766,0.06248419340597067,0.046126193084925673,-0.11146775840128513,0.10440716939867373,0.09758719551745881,-0.044233962829476434,0.027987536251118834,0.03493320948313779,0.018432418749151882,-0.038912450600600286,-0.04749094378723439,-0.0018069456884973398,0.0829244642012546,0.038438335556777864,-0.026206390742300856
1.0,1.054567339133236,-0.20142238035464255,0.0812300016727628,-0.12301634102976675,-0.025628444744579086,-0.07917261751805735,-0.09154780509588588,0.08208284931383455,-0.033071469101673294,0.02450152444792506,-0.003317785950266935,0.03373188038323094,0.005432128011228078,-0.09072125019333488,0.07044670239022265,-0.034913862820886356,-0.11006696160145413,-0.030272313344776706,0.10611974248896246,0.06011975593606909
1.0,0.9753465711485039,-0.024696249110520714,-0.022743032578309376,0.14684825819913594,0.027006914824848207,0.030408536492143815,0.07285204168902142,0.016884943362148058,-0.018317045792293367,-0.013884030977294336,-0.005062973607318174,-0.0026320095847038477,0.051451178449738136,0.0036731288109083464,0.05180547667681719,-0.005707524114896575,0.005560347631240239,-0.14129412542042544,0.06479415125710254,0.024500435091046227
1.0,1.070569971637449,-0.20479618179687664,0.14767039154089068,-0.009870477265183197,0.0783603584509507,-0.07353245328665466,0.04332965836039047,-0.07448772881275383,-0.044107126200168885,0.13534245497228728,-0.013483281863269327,0.015374825907825664,0.061523079246160864,0.03505000242967792,0.010636222784567884,0.025806639971250805,0.1699471458331419,-0.004074264210625956,0.014219849962230382,0.07429248481004387
1.0,1.0781724883972175,0.08393571785356843,0.045165047134562555,-0.08082265247212629,0.1155010513094038,-0.08105886009854722,0.02139955896980661,-0.05333535684339353,-0.004535265980999818,0.023247012972482533,0.022723386622811443,0.029834302644311257,0.11410661812285186,0.03206971801012394,-0.017264481248570846,0.06817125743516339,0.08410826487398915,-0.0868049810720969,0.04224256404721518,0.049580400087120384
1.0,0.9789590828940523,0.09727716166171821,-0.010610532314562812,0.008879596180708474,-0.01223802605834508,0.0011016050189283577,-0.07751835479894688,-0.10182697443360983,0.11274853428426625,-0.05988921127987911,-0.07010202531170183,-0.15226767518692566,-0.04518141847100549,-0.09355657650371504,0.11610800545435412,0.07140485116322383,-0.04865957755510319,0.1592712632146343,0.06942130333866695,-0.0229690474021155
1.0,0.8232653270076487,0.16199410283878676,-0.09825761141986572,-0.11634726117290664,0.07230664867148741,0.17251654709386968,0.09788286969810024,0.03987439627619624,0.04205548281316645,0.060345592878366223,0.05366435522745652,0.019883236270024713,0.007368130721149592,-0.004426002519342918,-0.053313347356215415,-0.019846725016255142,-0.1197101243573531,-0.006953661696592195,-0.06990394756871306,-0.07803554898483037
1.0,1.0127204374176422,0.09842942561014445,0.06493478993804506,-0.1110511626679515,-0.06997727662218925,0.06652256865713918,-0.06947234984012349,-0.015883962364219097,0.038894556922615495,-0.06847229305584672,0.007451173496677297,-0.09432984737324025,-0.04252311390240805,0.022611997413313788,-0.11264166713679194,0.03114626741531657,-0.00138860207886342,0.03906693933058119,0.01583312026006358,0.09645929485252379
1.0,1.0088547094993048,-0.03036355700087453,0.008647739371631026,0.03841697205369159,0.0034549287056557135,0.0028702660110095563,-0.04963830827847467,-0.046874173405506,-0.09917916990175639,0.12371375793137596,-0.08795441286138164,-0.0489957964080892,-0.05079906491376644,0.06328070955865604,-0.020856091762908348,0.08822868807593552,-0.047622978746840045,0.019727866401991007,-0.05906795660041745,0.15168494949049705
1.0,0.9160241104577809,0.021907632515356348,0.044814793026634596,0.029260014785682742,-0.013101816006260734,-0.009179709711988827,0.0030979388930192807,-0.01039461121995002,0.06815654597297809,0.1563075804394086,-0.03942062216348321,-0.0968596975749904,-0.006242483504621094,0.18241299661456253,-0.05682837368785656,0.1159030608286331,0.11863136224356424,-0.03914459996968605,0.04023317936723105,0.1151450294675464
1.0,0.9731916203411811,-0.014395305314477927,-0.04113105187398746,-0.07175413655276174,-0.04591085549883278,-0.08654564623948635,0.0024100651532455203,-0.05444532930136818,0.016531160357311774,-0.11001843622492102,0.023396765595942212,0.058939398106905204,-0.1409783992755595,0.026449793708659772,0.08680930696303214,-0.08553453671179546,0.11826872767583094,0.029629118296880003,-0.0498518664023683,-0.0039434692992283095
1.0,1.0394796745963057,0.005374392767445396,0.0380958015663716,-0.06510145409258039,0.011975618714325238,-0.09996471074232399,-0.007864870222433694,-0.06391592228460913,-0.05200982101709759,0.08740498663697115,0.07716727866497165,0.04307256959726959,-0.07723817630766061,-0.022373456040391704,0.08577896098970846,0.010020899064360498,0.16400136455273318,0.027811771139740173,0.013579923259098655,-0.021857834801399738
1.0,1.0094427679337339,-0.010781245523108567,0.05007084471035349,0.0676490695782331,-0.055577847746632714,-0.09413238487997011,-0.12983932709725154,0.03592041120438119,-0.07801980093603328,-0.15223235374294278,0.02747665662878504,0.17628168642715167,-0.00042927827178422344,0.05929025125771159,0.00578620943291286,-0.006992554436064289,0.06498852135497338,-0.02052550986016295,0.018907491851740565,0.0227474700254037
1.0,0.9527588709783004,0.07014798725815105,-0.012371523039407192,-0.05343925271262994,0.03793697485619662,-0.0635312802603434,0.0019927087477395826,-0.0006448104364733696,0.07678441182599119,0.033566233948668554,-0.0017696732241167233,0.05782480955903502,0.0983025185166872,0.03944314502371473,0.0007320407694300841,-0.09276082957010091,-0.07531490938950396,-0.021582645823484462,-0.0430990211362775,-0.013220867622829344
1.0,1.0040057546048453,0.03745493385510245,-0.004985016403094879,0.03440086114079098,0.00455902959252704,-0.13968658050761273,-0.06642104267777774,-0.010188528773534882,-0.08553833558286639,0.04242136732089495,0.10824042938571803,0.0861794769986646,-0.01509269014306751,0.10541025602586263,0.010512376712937402,-0.023835577602041854,-0.043374118298768874,-0.021387836641912458,-0.02744824606899228,0.0120502466465902
1.0,1.011354295088248,0.0002153861506110259,0.030896194278688276,0.08419140548959234,0.06714361682742893,-0.10499814228610549,-0.18058949531048157,0.06606639450349036,-0.0966529196708986,-0.015893313985443618,-0.08273948554812845,-0.1274192586978334,0.03828719668733741,0.05368037618227621,-0.04076544137784372,-0.18321435751168014,-0.03862531535448347,0.027704726911619133,-0.10457483990554214,0.012965504267366229
1.0,0.9989174301830832,0.04096209476516538,0.008455608940243341,-0.06880636466593595,0.0846103823001532,-0.01120973361059785,-0.0019307225044648828,-0.06599201025247863,-0.031344788579715545,-0.06256499991006832,-0.012229133175134741,0.12103606737231701,-0.0970080601284337,-0.11409602062994885,0.10402745148511645,-0.01480141915769881,-0.04731058706134817,0.07353236562454425,-0.04282348549398876,0.12911838509615436
1.0,1.0479365980765796,-0.03450054653181037,0.1525447266709472,-0.04283051295215481,0.05247406698349346,0.021163181316425046,0.09204700930844101,0.11041551561042785,0.0022630350830508687,-0.05327468851889134,0.032524942142915715,-0.047921713366606264,0.1423679775880593,0.009654505848015403,-0.025832134624638133,0.013058869662868245,-0.09525621344411207,-0.0687034875326929,0.08488208145381472,-0.04644943991833216
1.0,0.9259722144846928,0.037947080045447015,0.0838419448243268,0.050837676132778724,0.07043120730184604,-0.053513493909613956,-0.10053719640165242,0.10616032061212886,-0.02281691021974565,-0.017736572688084085,0.0939175084433716,0.03933140115466637,0.0322361335098932,0.1530887839364333,-0.0455036104518966,0.06560820464232375,0.00403143672313641,0.01899234217585575,0.10807903891458326,0.035909410700139185
